repo_name,pr_number,group,task_type,repo_language,merge_quarter,changed_kloc,log1p_changed_kloc,stars,log1p_stars,design_name,propensity_ai,exact_stratum,common_support,overlap_weight,support_exclusion_reason
bruin-data/bruin,679,human,feat,Go,2025-Q2,0.312,0.2715526905218973,962.0,6.870053411798126,unweighted_full_sample,,feat|Go,True,1.0,
prebid/Prebid.js,13395,human,refactor,JavaScript,2025-Q2,0.143,0.13365638481267358,1467.0,7.291656209174461,unweighted_full_sample,,refactor|JavaScript,True,1.0,
miurla/morphic,416,human,refactor,TypeScript,2025-Q1,0.004,0.003992021269537453,7858.0,8.969414650866176,unweighted_full_sample,,refactor|TypeScript,True,1.0,
tokens-studio/figma-plugin,3262,human,feat,TypeScript,2025-Q1,0.009,0.008959741371471904,1469.0,7.293017679772782,unweighted_full_sample,,feat|TypeScript,True,1.0,
box/box-ui-elements,4150,human,feat,JavaScript,2025-Q2,0.673,0.514618422004687,546.0,6.304448802421981,unweighted_full_sample,,feat|JavaScript,True,1.0,
liam-hq/liam,1282,human,fix,TypeScript,2025-Q2,0.024,0.023716526617316044,4194.0,8.341648618901306,unweighted_full_sample,,fix|TypeScript,True,1.0,
featureform/enrichmcp,41,human,feat,Python,2025-Q2,0.776,0.5743636445699783,583.0,6.369900982828227,unweighted_full_sample,,feat|Python,True,1.0,
antiwork/gumroad,343,human,feat,Ruby,2025-Q2,0.066,0.0639133257436528,6643.0,8.801469470733185,unweighted_full_sample,,feat|Ruby,True,1.0,
liam-hq/liam,630,human,feat,TypeScript,2025-Q1,1.032,0.7090205297162355,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
featureform/enrichmcp,4,human,fix,Python,2025-Q2,0.073,0.07045846364856141,583.0,6.369900982828227,unweighted_full_sample,,fix|Python,True,1.0,
promptfoo/promptfoo,2643,human,fix,TypeScript,2025-Q1,0.006,0.005982071677547464,7809.0,8.963160242833732,unweighted_full_sample,,fix|TypeScript,True,1.0,
trycompai/comp,238,human,refactor,TypeScript,2025-Q2,2.395,1.2223037610106595,950.0,6.85751406254539,unweighted_full_sample,,refactor|TypeScript,True,1.0,
bespokelabsai/curator,600,human,feat,Python,2025-Q2,0.871,0.6264730472919525,1465.0,7.290292882446597,unweighted_full_sample,,feat|Python,True,1.0,
crewAIInc/crewAI,1857,human,fix,Python,2025-Q1,0.035,0.0344014267173324,35096.0,10.465870935715712,unweighted_full_sample,,fix|Python,True,1.0,
appsmithorg/appsmith,38446,human,feat,TypeScript,2025-Q1,0.852,0.6162661362239876,37596.0,10.534679538960773,unweighted_full_sample,,feat|TypeScript,True,1.0,
promptfoo/promptfoo,2772,human,fix,TypeScript,2025-Q1,0.005,0.004987541511039074,7809.0,8.963160242833732,unweighted_full_sample,,fix|TypeScript,True,1.0,
seasonedcc/remix-forms,288,human,feat,TypeScript,2025-Q1,0.04,0.039220713153281295,517.0,6.249975242259483,unweighted_full_sample,,feat|TypeScript,True,1.0,
crewAIInc/crewAI,2003,human,fix,Python,2025-Q1,0.022,0.02176149178151269,35096.0,10.465870935715712,unweighted_full_sample,,fix|Python,True,1.0,
liam-hq/liam,650,human,fix,TypeScript,2025-Q1,0.007,0.006975613736425242,4194.0,8.341648618901306,unweighted_full_sample,,fix|TypeScript,True,1.0,
calcom/cal.com,21956,human,fix,TypeScript,2025-Q2,0.068,0.0657877405380031,37399.0,10.529425983402623,unweighted_full_sample,,fix|TypeScript,True,1.0,
onyx-dot-app/onyx,4293,human,fix,Python,2025-Q1,0.006,0.005982071677547464,13231.0,9.490393417263473,unweighted_full_sample,,fix|Python,True,1.0,
crewAIInc/crewAI,2401,human,refactor,Python,2025-Q1,0.006,0.005982071677547464,35096.0,10.465870935715712,unweighted_full_sample,,refactor|Python,True,1.0,
novuhq/novu,7750,human,fix,TypeScript,2025-Q1,0.015,0.014888612493750654,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
assistant-ui/assistant-ui,1939,human,feat,TypeScript,2025-Q2,0.096,0.0916671885258238,5475.0,8.608130186408339,unweighted_full_sample,,feat|TypeScript,True,1.0,
spcl/dace,1885,human,feat,Python,2025-Q1,0.13,0.12221763272424921,544.0,6.300785794663244,unweighted_full_sample,,feat|Python,True,1.0,
julep-ai/julep,1068,human,fix,Python,2025-Q1,0.457,0.3763795272130678,5629.0,8.635864721133736,unweighted_full_sample,,fix|Python,True,1.0,
onlook-dev/onlook,2247,human,fix,TypeScript,2025-Q2,0.007,0.006975613736425242,21192.0,9.961426217456575,unweighted_full_sample,,fix|TypeScript,True,1.0,
Flagsmith/flagsmith,5621,human,fix,Python,2025-Q2,0.047,0.045928931888399804,5817.0,8.668711839055147,unweighted_full_sample,,fix|Python,True,1.0,
syntasso/kratix,456,human,feat,Go,2025-Q2,0.128,0.12044615307586716,623.0,6.436150368369428,unweighted_full_sample,,feat|Go,True,1.0,
onlook-dev/onlook,2295,human,fix,TypeScript,2025-Q2,0.026,0.02566774674857779,21192.0,9.961426217456575,unweighted_full_sample,,fix|TypeScript,True,1.0,
whitphx/streamlit-webrtc,1901,human,fix,Python,2025-Q1,0.026,0.02566774674857779,1613.0,7.3864708488298945,unweighted_full_sample,,fix|Python,True,1.0,
different-ai/note-companion,317,human,feat,TypeScript,2025-Q1,0.15,0.13976194237515868,696.0,6.546785410760524,unweighted_full_sample,,feat|TypeScript,True,1.0,
seasonedcc/remix-forms,282,human,refactor,TypeScript,2025-Q1,0.142,0.13278111123381847,517.0,6.249975242259483,unweighted_full_sample,,refactor|TypeScript,True,1.0,
getsentry/sentry,89131,human,refactor,Python,2025-Q2,0.009,0.008959741371471904,41579.0,10.635374561412004,unweighted_full_sample,,refactor|Python,True,1.0,
modelcontextprotocol/inspector,193,human,feat,TypeScript,2025-Q1,0.059,0.0573250666192694,5353.0,8.585599224080298,unweighted_full_sample,,feat|TypeScript,True,1.0,
formancehq/ledger,867,human,feat,Go,2025-Q2,0.331,0.2859305394129746,997.0,6.905753276311464,unweighted_full_sample,,feat|Go,True,1.0,
calcom/cal.com,20238,human,fix,TypeScript,2025-Q1,0.018,0.017839918128331,37399.0,10.529425983402623,unweighted_full_sample,,fix|TypeScript,True,1.0,
triggerdotdev/trigger.dev,1697,human,fix,TypeScript,2025-Q1,0.006,0.005982071677547464,11857.0,9.380758024267314,unweighted_full_sample,,fix|TypeScript,True,1.0,
yamadashy/repomix,469,human,fix,TypeScript,2025-Q2,0.113,0.10705907229340778,18206.0,9.809561414503964,unweighted_full_sample,,fix|TypeScript,True,1.0,
huggingface/smolagents,146,human,refactor,Python,2025-Q1,0.654,0.5031965966014996,21715.0,9.985804595025341,unweighted_full_sample,,refactor|Python,True,1.0,
prebid/Prebid.js,12666,human,feat,JavaScript,2025-Q1,0.017,0.0168571170664229,1467.0,7.291656209174461,unweighted_full_sample,,feat|JavaScript,True,1.0,
prebid/Prebid.js,13386,human,refactor,JavaScript,2025-Q2,0.144,0.13453089295760615,1467.0,7.291656209174461,unweighted_full_sample,,refactor|JavaScript,True,1.0,
ArthurSonzogni/FTXUI,1044,human,feat,C++,2025-Q2,0.001,0.0009995003330835331,8551.0,9.053920452704881,unweighted_full_sample,,feat|C++,True,1.0,
hasanharman/form-builder,72,human,feat,TypeScript,2025-Q2,0.104,0.09893994785490356,2367.0,7.769800996003896,unweighted_full_sample,,feat|TypeScript,True,1.0,
crewAIInc/crewAI,2144,human,fix,Python,2025-Q1,0.004,0.003992021269537453,35096.0,10.465870935715712,unweighted_full_sample,,fix|Python,True,1.0,
liam-hq/liam,1020,human,fix,TypeScript,2025-Q1,0.007,0.006975613736425242,4194.0,8.341648618901306,unweighted_full_sample,,fix|TypeScript,True,1.0,
crewAIInc/crewAI,1947,human,feat,Python,2025-Q1,0.018,0.017839918128331,35096.0,10.465870935715712,unweighted_full_sample,,feat|Python,True,1.0,
sebastianwessel/quickjs,62,human,fix,TypeScript,2025-Q1,0.823,0.6004834956965259,760.0,6.634633357861686,unweighted_full_sample,,fix|TypeScript,True,1.0,
marimo-team/marimo,4442,human,fix,Python,2025-Q2,0.034,0.03343477608623739,14933.0,9.611395771595648,unweighted_full_sample,,fix|Python,True,1.0,
crewAIInc/crewAI,2169,human,feat,Python,2025-Q1,0.593,0.46561903092791146,35096.0,10.465870935715712,unweighted_full_sample,,feat|Python,True,1.0,
microsoft/react-native-windows,14441,human,fix,C++,2025-Q1,0.14,0.1310282624064041,16932.0,9.737019659665341,unweighted_full_sample,,fix|C++,True,1.0,
microsoft/vscode,237686,human,feat,TypeScript,2025-Q1,0.864,0.6227247162633994,175171.0,12.073523627360677,unweighted_full_sample,,feat|TypeScript,True,1.0,
box/box-ui-elements,4026,human,fix,JavaScript,2025-Q1,0.08,0.07696104113612832,546.0,6.304448802421981,unweighted_full_sample,,fix|JavaScript,True,1.0,
nrwl/nx,31004,human,fix,TypeScript,2025-Q2,0.212,0.19227188764712272,26524.0,10.185842963482184,unweighted_full_sample,,fix|TypeScript,True,1.0,
marimo-team/marimo,4492,human,fix,Python,2025-Q2,0.056,0.054488185284069734,14933.0,9.611395771595648,unweighted_full_sample,,fix|Python,True,1.0,
antiwork/gumroad,303,human,feat,Ruby,2025-Q2,0.028,0.027615167032973367,6643.0,8.801469470733185,unweighted_full_sample,,feat|Ruby,True,1.0,
crewAIInc/crewAI,2181,human,refactor,Python,2025-Q1,0.002,0.001998002662673056,35096.0,10.465870935715712,unweighted_full_sample,,refactor|Python,True,1.0,
tegnike/aituber-kit,389,human,feat,TypeScript,2025-Q2,4.451,1.6957990780821437,698.0,6.54965074223381,unweighted_full_sample,,feat|TypeScript,True,1.0,
hackmdio/codimd,1901,human,feat,JavaScript,2025-Q2,0.24,0.2151113796169455,9749.0,9.185022563991893,unweighted_full_sample,,feat|JavaScript,True,1.0,
OpenHFT/Chronicle-Core,692,human,fix,Java,2025-Q2,0.099,0.09440067542148431,609.0,6.413458957167357,unweighted_full_sample,,fix|Java,True,1.0,
antiwork/shortest,410,human,feat,TypeScript,2025-Q1,0.461,0.37912113276856246,5179.0,8.55256033525353,unweighted_full_sample,,feat|TypeScript,True,1.0,
wolfSSL/wolfssl,8538,human,fix,C,2025-Q1,0.556,0.4421184257561999,2562.0,7.848933726364071,unweighted_full_sample,,fix|C,True,1.0,
crewAIInc/crewAI,3057,human,feat,Python,2025-Q2,0.22,0.1988508587451652,35096.0,10.465870935715712,unweighted_full_sample,,feat|Python,True,1.0,
antiwork/gumroad,26,human,fix,Ruby,2025-Q2,0.073,0.07045846364856141,6643.0,8.801469470733185,unweighted_full_sample,,fix|Ruby,True,1.0,
promptfoo/promptfoo,3321,human,feat,TypeScript,2025-Q1,0.003,0.002995508979798479,7809.0,8.963160242833732,unweighted_full_sample,,feat|TypeScript,True,1.0,
microsoft/vscode,248239,human,fix,TypeScript,2025-Q2,0.004,0.003992021269537453,175171.0,12.073523627360677,unweighted_full_sample,,fix|TypeScript,True,1.0,
grafana/loki,15991,human,fix,Go,2025-Q1,0.042,0.04114194333117518,26100.0,10.169728906753061,unweighted_full_sample,,fix|Go,True,1.0,
mendableai/firecrawl,1137,human,feat,TypeScript,2025-Q1,0.046,0.044973365642731154,43970.0,10.69128560469541,unweighted_full_sample,,feat|TypeScript,True,1.0,
Kiln-AI/Kiln,110,human,fix,Python,2025-Q1,0.028,0.027615167032973367,4015.0,8.298041661371565,unweighted_full_sample,,fix|Python,True,1.0,
microsoft/ApplicationInsights-JS,2514,human,fix,TypeScript,2025-Q2,2.526,1.2601640839756785,671.0,6.51025834052315,unweighted_full_sample,,fix|TypeScript,True,1.0,
OneKeyHQ/app-monorepo,7207,human,feat,TypeScript,2025-Q2,5.362,1.8503427933269525,1995.0,7.59890045687141,unweighted_full_sample,,feat|TypeScript,True,1.0,
onlook-dev/onlook,1124,human,feat,TypeScript,2025-Q1,0.332,0.2866815721181974,21192.0,9.961426217456575,unweighted_full_sample,,feat|TypeScript,True,1.0,
miurla/morphic,495,human,feat,TypeScript,2025-Q2,0.111,0.10526051065749295,7858.0,8.969414650866176,unweighted_full_sample,,feat|TypeScript,True,1.0,
calcom/cal.com,20075,human,fix,TypeScript,2025-Q1,0.018,0.017839918128331,37399.0,10.529425983402623,unweighted_full_sample,,fix|TypeScript,True,1.0,
microsoft/vscode,237899,human,refactor,TypeScript,2025-Q1,0.016,0.01587334915629015,175171.0,12.073523627360677,unweighted_full_sample,,refactor|TypeScript,True,1.0,
dartsim/dart,1940,human,fix,C++,2025-Q2,0.008,0.007968169649176874,985.0,6.893656354602635,unweighted_full_sample,,fix|C++,True,1.0,
celestiaorg/celestia-core,1670,human,feat,Go,2025-Q1,0.303,0.26466929814270806,531.0,6.2766434893416445,unweighted_full_sample,,feat|Go,True,1.0,
pdfme/pdfme,1003,human,feat,TypeScript,2025-Q2,0.102,0.09712671073072274,3389.0,8.128585200374497,unweighted_full_sample,,feat|TypeScript,True,1.0,
Azure/azure-sdk-for-js,33358,human,feat,TypeScript,2025-Q1,0.61,0.4762341789963716,2222.0,7.706612913964197,unweighted_full_sample,,feat|TypeScript,True,1.0,
airbytehq/airbyte,50971,human,refactor,Python,2025-Q1,0.141,0.13190507087993858,19011.0,9.8528256377339,unweighted_full_sample,,refactor|Python,True,1.0,
marimo-team/marimo,3395,human,fix,Python,2025-Q1,0.036,0.035367143837291316,14933.0,9.611395771595648,unweighted_full_sample,,fix|Python,True,1.0,
dust-tt/dust,10497,human,feat,TypeScript,2025-Q1,0.008,0.007968169649176874,1171.0,7.066466970136958,unweighted_full_sample,,feat|TypeScript,True,1.0,
box/box-ui-elements,3865,human,fix,JavaScript,2025-Q1,0.039,0.03825871211709034,546.0,6.304448802421981,unweighted_full_sample,,fix|JavaScript,True,1.0,
jina-ai/node-DeepResearch,55,human,feat,TypeScript,2025-Q1,6.797,2.053739044327463,4693.0,8.454040376410969,unweighted_full_sample,,feat|TypeScript,True,1.0,
langfuse/langfuse,5073,human,feat,TypeScript,2025-Q1,0.038,0.037295784743696894,14483.0,9.580799870885532,unweighted_full_sample,,feat|TypeScript,True,1.0,
bytebot-ai/bytebot,7,human,feat,TypeScript,2025-Q2,2.237,1.1746469749441073,931.0,6.837332814685591,unweighted_full_sample,,feat|TypeScript,True,1.0,
antiwork/gumroad,267,human,feat,Ruby,2025-Q2,0.136,0.12751332029895962,6643.0,8.801469470733185,unweighted_full_sample,,feat|Ruby,True,1.0,
liam-hq/liam,1028,human,refactor,TypeScript,2025-Q1,1.113,0.7481087386339197,4194.0,8.341648618901306,unweighted_full_sample,,refactor|TypeScript,True,1.0,
optiscaler/OptiScaler,217,human,fix,C++,2025-Q1,0.363,0.30968815271439554,4298.0,8.366137716496281,unweighted_full_sample,,fix|C++,True,1.0,
microsoft/typespec,6881,human,fix,Java,2025-Q2,0.008,0.007968169649176874,5285.0,8.572817095164234,unweighted_full_sample,,fix|Java,True,1.0,
CapSoftware/Cap,385,human,feat,TypeScript,2025-Q1,0.122,0.11511280710050457,10645.0,9.272939513732704,unweighted_full_sample,,feat|TypeScript,True,1.0,
lingodotdev/lingo.dev,461,human,fix,TypeScript,2025-Q1,0.113,0.10705907229340778,2784.0,7.932003152361385,unweighted_full_sample,,fix|TypeScript,True,1.0,
julep-ai/julep,1269,human,fix,Python,2025-Q1,0.029,0.028587456851912555,5629.0,8.635864721133736,unweighted_full_sample,,fix|Python,True,1.0,
CapSoftware/Cap,484,human,feat,TypeScript,2025-Q2,2.315,1.1984576236378257,10645.0,9.272939513732704,unweighted_full_sample,,feat|TypeScript,True,1.0,
microsoft/magentic-ui,212,human,fix,Python,2025-Q2,0.015,0.014888612493750654,6674.0,8.80612448326845,unweighted_full_sample,,fix|Python,True,1.0,
pdfme/pdfme,667,human,feat,TypeScript,2025-Q1,12.415,2.5963734838775876,3389.0,8.128585200374497,unweighted_full_sample,,feat|TypeScript,True,1.0,
microsoft/vscode,237762,human,fix,TypeScript,2025-Q1,0.072,0.06952606264861023,175171.0,12.073523627360677,unweighted_full_sample,,fix|TypeScript,True,1.0,
onlook-dev/onlook,1929,human,fix,TypeScript,2025-Q2,174.373,5.166915134223599,21192.0,9.961426217456575,unweighted_full_sample,,fix|TypeScript,True,1.0,
onlook-dev/onlook,2136,human,fix,TypeScript,2025-Q2,0.169,0.15614868248993136,21192.0,9.961426217456575,unweighted_full_sample,,fix|TypeScript,True,1.0,
dust-tt/dust,11379,human,fix,TypeScript,2025-Q1,0.022,0.02176149178151269,1171.0,7.066466970136958,unweighted_full_sample,,fix|TypeScript,True,1.0,
liam-hq/liam,578,human,feat,TypeScript,2025-Q1,0.141,0.13190507087993858,4194.0,8.341648618901306,unweighted_full_sample,,feat|TypeScript,True,1.0,
novuhq/novu,7498,human,fix,TypeScript,2025-Q1,0.018,0.017839918128331,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
gridaco/grida,272,human,feat,TypeScript,2025-Q1,2.653,1.2955487478131456,2138.0,7.668093709082406,unweighted_full_sample,,feat|TypeScript,True,1.0,
box/box-ui-elements,3828,human,fix,JavaScript,2025-Q1,0.295,0.25851069515150105,546.0,6.304448802421981,unweighted_full_sample,,fix|JavaScript,True,1.0,
marimo-team/marimo,3926,human,fix,Python,2025-Q1,0.143,0.13365638481267358,14933.0,9.611395771595648,unweighted_full_sample,,fix|Python,True,1.0,
tokens-studio/figma-plugin,3344,human,fix,TypeScript,2025-Q2,0.006,0.005982071677547464,1469.0,7.293017679772782,unweighted_full_sample,,fix|TypeScript,True,1.0,
box/box-ui-elements,3878,human,feat,JavaScript,2025-Q1,0.279,0.24607852259670565,546.0,6.304448802421981,unweighted_full_sample,,feat|JavaScript,True,1.0,
microsoft/typespec,7247,human,feat,Java,2025-Q2,0.036,0.035367143837291316,5285.0,8.572817095164234,unweighted_full_sample,,feat|Java,True,1.0,
spcl/dace,1861,human,fix,Python,2025-Q1,0.065,0.06297479916138844,544.0,6.300785794663244,unweighted_full_sample,,fix|Python,True,1.0,
crewAIInc/crewAI-tools,282,human,feat,Python,2025-Q2,0.331,0.2859305394129746,1177.0,7.071573364211532,unweighted_full_sample,,feat|Python,True,1.0,
mistralai/mistral-common,93,human,feat,Python,2025-Q2,0.144,0.13453089295760615,771.0,6.648984550024776,unweighted_full_sample,,feat|Python,True,1.0,
microsoft/vscode,237800,human,fix,TypeScript,2025-Q1,0.049,0.04783732941416013,175171.0,12.073523627360677,unweighted_full_sample,,fix|TypeScript,True,1.0,
calcom/cal.com,21898,human,fix,TypeScript,2025-Q2,0.004,0.003992021269537453,37399.0,10.529425983402623,unweighted_full_sample,,fix|TypeScript,True,1.0,
OneKeyHQ/app-monorepo,6568,human,fix,TypeScript,2025-Q1,0.009,0.008959741371471904,1995.0,7.59890045687141,unweighted_full_sample,,fix|TypeScript,True,1.0,
calcom/cal.com,20172,human,fix,TypeScript,2025-Q1,0.002,0.001998002662673056,37399.0,10.529425983402623,unweighted_full_sample,,fix|TypeScript,True,1.0,
appsmithorg/appsmith,40108,human,feat,TypeScript,2025-Q2,0.173,0.1595645696713384,37596.0,10.534679538960773,unweighted_full_sample,,feat|TypeScript,True,1.0,
Shopify/roast,74,human,feat,Ruby,2025-Q2,0.302,0.2639015437863775,754.0,6.626717749249025,unweighted_full_sample,,feat|Ruby,True,1.0,
OneKeyHQ/app-monorepo,7407,human,fix,TypeScript,2025-Q2,0.042,0.04114194333117518,1995.0,7.59890045687141,unweighted_full_sample,,fix|TypeScript,True,1.0,
lightdash/lightdash,13627,human,feat,TypeScript,2025-Q1,0.087,0.08342160813907239,4935.0,8.504310565585223,unweighted_full_sample,,feat|TypeScript,True,1.0,
crewAIInc/crewAI,2793,human,feat,Python,2025-Q2,0.105,0.09984533496971613,35096.0,10.465870935715712,unweighted_full_sample,,feat|Python,True,1.0,
bruin-data/ingestr,207,human,feat,Python,2025-Q2,0.295,0.25851069515150105,3047.0,8.022240916806537,unweighted_full_sample,,feat|Python,True,1.0,
nrwl/nx,31106,human,fix,TypeScript,2025-Q2,0.03,0.0295588022415444,26524.0,10.185842963482184,unweighted_full_sample,,fix|TypeScript,True,1.0,
novuhq/novu,7663,human,fix,TypeScript,2025-Q1,0.168,0.15529288440603534,37349.0,10.528088190560963,unweighted_full_sample,,fix|TypeScript,True,1.0,
onlook-dev/onlook,1121,human,fix,TypeScript,2025-Q1,0.043,0.04210117601863539,21192.0,9.961426217456575,unweighted_full_sample,,fix|TypeScript,True,1.0,
onlook-dev/onlook,2103,human,fix,TypeScript,2025-Q2,6.042,1.9518922207328608,21192.0,9.961426217456575,unweighted_full_sample,,fix|TypeScript,True,1.0,
onlook-dev/onlook,1064,human,fix,TypeScript,2025-Q1,0.332,0.2866815721181974,21192.0,9.961426217456575,unweighted_full_sample,,fix|TypeScript,True,1.0,
Azure/azure-storage-azcopy,3081,human,feat,Go,2025-Q2,2.142,1.1448595398334294,647.0,6.473890696352274,unweighted_full_sample,,feat|Go,True,1.0,
levigross/grequests,107,human,feat,Go,2025-Q2,1.417,0.882527101721346,2161.0,7.6787889981991535,unweighted_full_sample,,feat|Go,True,1.0,
elizaOS/eliza,4572,human,fix,TypeScript,2025-Q2,0.032,0.03149866705937099,16507.0,9.711600390872473,unweighted_full_sample,,fix|TypeScript,True,1.0,
shoelace-style/shoelace,2383,human,fix,TypeScript,2025-Q1,0.019,0.01882175424058776,13607.0,9.518413134075697,unweighted_full_sample,,fix|TypeScript,True,1.0,
Kiln-AI/Kiln,150,human,feat,Python,2025-Q1,1.019,0.7026023393307004,4015.0,8.298041661371565,unweighted_full_sample,,feat|Python,True,1.0,
microsoft/vscode,246569,human,fix,TypeScript,2025-Q2,0.003,0.002995508979798479,175171.0,12.073523627360677,unweighted_full_sample,,fix|TypeScript,True,1.0,
remotion-dev/remotion,5166,human,feat,TypeScript,2025-Q2,0.022,0.02176149178151269,23319.0,10.057066640464429,unweighted_full_sample,,feat|TypeScript,True,1.0,
